10.16.1.241 <38>Jan 23 16:00:59 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043653.640 0 10.16.6.52 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 1
10.16.1.241 <38>Jan 23 16:00:59 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043653.665 0 10.16.6.59 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 1
10.16.1.241 <38>Jan 23 16:00:59 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043653.670 0 10.16.7.217 TCP_DENIED/403 0 CONNECT tunnel://adservice.google.com:443/ - NONE/- - BLOCK_WEBCAT_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-NONE-NONE <"IW_adv",9.0,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"IW_adv",-,"-","Advertisements","-","Unknown","Unknown","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 1
10.16.1.241 <38>Jan 23 16:00:59 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043653.786 137939 10.16.7.209 TCP_MISS/200 221497 CONNECT tunnel://www.mathrubhumi.com:443/ - DIRECT/www.mathrubhumi.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_news",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_news",-,"-","News","-","Unknown","Unknown","-","-",12.85,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 1
10.16.1.241 <38>Jan 23 16:00:59 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043654.048 0 10.16.7.211 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 1
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043651.543 0 10.16.14.67 TCP_DENIED/403 0 CONNECT tunnel://oneclient.sfx.ms:443/ - NONE/- - BLOCK_WEBCAT_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-NONE-NONE <"IW_osb",8.7,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"IW_osb",-,"-","Online Storage and Backup","-","Unknown","Unknown","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043651.891 300706 10.16.7.209 TCP_MISS/200 671 CONNECT tunnel://c.go-mpulse.net:443/ - DIRECT/c.go-mpulse.net - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_busi",3.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_busi",-,"-","Business and Industry","-","Unknown","Unknown","-","-",0.02,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.037 170682 10.16.7.208 TCP_MISS/200 21847 CONNECT tunnel://cdn.mouseflow.com:443/ - DIRECT/cdn.mouseflow.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_comp",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_comp",-,"-","Computers and Internet","-","Unknown","Unknown","-","-",1.02,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.071 171300 10.16.6.224 TCP_MISS/200 7709 CONNECT tunnel://feedback.esp.vmware.com:443/ - DIRECT/feedback.esp.vmware.com - DEFAULT_CASE_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_comp",5.5,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_comp",-,"-","Computers and Internet","-","Unknown","Unknown","-","-",0.36,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.072 170694 10.16.6.224 TCP_MISS/200 5914 CONNECT tunnel://tag.tapad.com:443/ - DIRECT/tag.tapad.com - DEFAULT_CASE_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_busi",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_busi",-,"-","Business and Industry","-","Unknown","Unknown","-","-",0.28,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.105 60655 10.16.7.213 TCP_MISS/200 7352 CONNECT tunnel://i.ytimg.com:443/ - DIRECT/i.ytimg.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_infr",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_infr",-,"-","Infrastructure and Content Delivery Networks","-","Unknown","Unknown","-","-",0.97,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.106 50428 10.16.7.213 TCP_MISS/200 2139 CONNECT tunnel://www.google-analytics.com:443/ - DIRECT/www.google-analytics.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_comp",9.1,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_comp",-,"-","Computers and Internet","-","Unknown","Unknown","-","-",0.34,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.106 52645 10.16.7.213 TCP_MISS/200 73917 CONNECT tunnel://www.youtube.com:443/ - DIRECT/www.youtube.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_vid",8.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_vid",-,"-","Streaming Video","-","Unknown","Unknown","-","-",11.23,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.107 0 10.16.7.213 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.514 70157 10.16.7.208 TCP_MISS/200 1458 CONNECT tunnel://api-js.datadome.co:443/ - DIRECT/api-js.datadome.co - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_comp",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_comp",-,"-","Computers and Internet","-","Unknown","Unknown","-","-",0.17,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.637 0 10.16.6.52 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043652.852 32275 10.16.6.59 TCP_MISS/200 4087599 CONNECT tunnel://rr1---sn-o3o-itqz.googlevideo.com:443/ - DIRECT/rr1---sn-o3o-itqz.googlevideo.com application/octet-stream DEFAULT_CASE_12-INTERNET_ACCESS-RCI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_vid",4.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_vid",-,"-","Streaming Video","-","Unknown","Unknown","-","-",1013.19,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043653.794 114 10.16.7.217 TCP_MISS/200 1477 CONNECT tunnel://safebrowsing.googleapis.com:443/ - DIRECT/safebrowsing.googleapis.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_srch",3.0,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_srch",-,"-","Search Engines and Portals","-","Unknown","Unknown","-","-",103.65,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:02 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043655.304 0 10.16.7.217 TCP_DENIED/403 0 CONNECT tunnel://play.google.com:443/ - NONE/- - BLOCK_CUSTOMCAT_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-NONE-NONE <"C_Bloc",-,-,"-",-,-,-,-,"-",-,-,-,"-",-,-,"-","-",-,-,"-",-,"-","-","-","-","-","-","-",0.00,0,-,"-","-",-,"-",-,-,"-","-",-,-,"-",-,-> - 0
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.023 13697 10.16.7.207 TCP_MISS/200 8663 CONNECT tunnel://id.google.com:443/ - DIRECT/id.google.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_srch",6.3,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_srch",-,"-","Search Engines and Portals","-","Unknown","Unknown","-","-",5.06,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.023 13815 10.16.7.207 TCP_MISS/200 352339 CONNECT tunnel://www.google.co.in:443/ - DIRECT/www.google.co.in application/octet-stream DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_srch",4.9,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_srch",-,"-","Search Engines and Portals","-","Unknown","Unknown","-","-",204.03,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.023 10015 10.16.7.207 TCP_MISS/200 84480 CONNECT tunnel://encrypted-tbn0.gstatic.com:443/ - DIRECT/encrypted-tbn0.gstatic.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_infr",4.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_infr",-,"-","Infrastructure and Content Delivery Networks","-","Unknown","Unknown","-","-",67.48,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.023 927 10.16.7.207 TCP_MISS/200 120527 CONNECT tunnel://promos.makemytrip.com:443/ - DIRECT/promos.makemytrip.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_trvl",3.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_trvl",-,"-","Travel","-","Unknown","Unknown","-","-",1040.15,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.024 1242 10.16.7.207 TCP_MISS/200 6654 CONNECT tunnel://www.makemytrip.com:443/ - DIRECT/www.makemytrip.com application/octet-stream DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_trvl",3.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_trvl",-,"-","Travel","-","Unknown","Unknown","-","-",42.86,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
10.16.1.241 <38>Jan 23 16:01:06 WEBIRONPORT.HASTINAPUR.RES TO-SYSLOG-SERVER: Info: 1706043659.024 1898 10.16.7.207 TCP_MISS/200 33150 CONNECT tunnel://mapi.makemytrip.com:443/ - DIRECT/mapi.makemytrip.com - DEFAULT_CASE_12-INTERNET_ACCESS-VDI_USERS-NONE-NONE-NONE-DefaultGroup-NONE <"IW_trvl",3.7,1,"-",0,0,0,1,"-",-,-,-,"-",1,-,"-","-",-,-,"IW_trvl",-,"-","Travel","-","Unknown","Unknown","-","-",139.73,0,-,"Unknown","-",1,"-",-,-,"-","-",-,1,"-",-,-> - 2
